agentAssetsIndicatorsHistoric	https://apiank.matriksdata.com/dumrul/v1/agent-assets-indicators/historic	get	symbol|agents|start|end|dividend	gz=False
fundsFlows	https://apiank.matriksdata.com/dumrul/v1/funds-flows	get	fund|type|startperiod|endperiod|start|end	gz=False
ratioAnalysis	https://apiank.matriksdata.com/dumrul/v1/ratio-analysis	get	symbols|sectors	gz=False
deepTopAnalysis	https://apiank.matriksdata.com/dumrul/v1/deep-top-analysis	get	days	gz=False
filterRanker	https://apiank.matriksdata.com/dumrul/v1/filter-ranker	get	top|type|sectorCode|period|indexes	gz=False
filterRankerViop	https://apiank.matriksdata.com/dumrul/v1/filter-ranker/viop	get	top|type|period|isProxy|assetType|submarketCode	gz=False
filterRankerOptions	https://apiank.matriksdata.com/dumrul/v1/filter-ranker/viop/options	get	top|type|assetType|submarketCode	gz=False
filterRankerWarrants	https://apiank.matriksdata.com/dumrul/v1/filter-ranker/warrants	get	top|type|assetType	gz=False
filterRankerCrypto	https://apiank.matriksdata.com/dumrul/v1/filter-ranker/crypto	get	top|type|source|currency	gz=False
filterRankerCryptoList	https://apiank.matriksdata.com/dumrul/v1/filter-ranker/crypto-list	get	top|type|source|currency	gz=False
publicOffering	https://apiank.matriksdata.com/dumrul/v1/public-offering	get	start|end	gz=False
userLicenses	https://apiank.matriksdata.com/dumrul/v1/user-licenses	get		gz=False
marketMakers	https://apiank.matriksdata.com/dumrul/v1/market-makers	get	start|end|top	gz=False
twitter.twitter	https://apiank.matriksdata.com/dumrul/v1/twitter	get	symbol	gz=False
twitter.daily	https://apiank.matriksdata.com/dumrul/v1/twitter/daily	get	symbol	gz=False
twitter.historic	https://apiank.matriksdata.com/dumrul/v1/twitter/historic	get	start|end|symbol	gz=False
flowAnalysis.equities	https://apiank.matriksdata.com/dumrul/v1/flow-analysis/equities	get	type|start|end|symbols|indexes	gz=False
flowAnalysis.stf	https://apiank.matriksdata.com/dumrul/v1/flow-analysis/stf	get	agents|bidask|type|start|end|percent	gz=False
flowAnalysis.atf	https://apiank.matriksdata.com/dumrul/v1/flow-analysis/atf	get	agents|bidask|type|period|percent	gz=False
flowAnalysis.dtv	https://apiank.matriksdata.com/dumrul/v1/flow-analysis/dtv	get	index|symbol|start|end	gz=False
economicCalendar.calendar	https://apiank.matriksdata.com/dumrul/v1/economic-calendar	get	start|end|period	gz=False
economicCalendar.indicators	https://apiank.matriksdata.com/dumrul/v1/economic-calendar/indicators	get	countryCode	gz=False
economicCalendar.country	https://apiank.matriksdata.com/dumrul/v1/economic-calendar/countries	get		gz=False
performanceAnalysis	https://apiank.matriksdata.com/dumrul/v1/performance-analysis	get	start|end	gz=False
agentAssetsExplorer	https://apiank.matriksdata.com/dumrul/v1/agent-assets-explorer	get	date|top|dividend|symbolType	gz=True
profitTable	https://apiank.matriksdata.com/dumrul/v1/profit-table	get	period|top	gz=False
mtxCdnV2	https://apiank.matriksdata.com/dumrul/v2/mtx-cdn/images/:type/:name	get	type|name|png|size	gz=False
circulation	https://apiank.matriksdata.com/dumrul/v1/circulation	get	symbol|start|end	gz=False
registration	https://apiank.matriksdata.com/dumrul/v1/registration	get	symbol|start|end	gz=False
monthlyForeignTrades	https://apiank.matriksdata.com/dumrul/v1/monthly-foreign-trades	get	symbol|period	gz=False
investor.investor	https://apiank.matriksdata.com/dumrul/v1/investor	get	symbol|date|dividend	gz=False
investor.historic	https://apiank.matriksdata.com/dumrul/v1/investor/historic	get	symbol|start|end|dividend	gz=False
securitiesPrecautionList	https://apiank.matriksdata.com/dumrul/v1/securities-precaution-list	get		gz=False
fundPeriodicReturn	https://apiank.matriksdata.com/dumrul/v1/fund-periodic-return	get	fund|kind|period|relative	gz=False
